ensg,gene,n_reg,coef_beta,se_beta,p_beta,signed_log10p,fdr
ENSG00000102878,HSF4,10843,0.02120274104985284,0.009549508868292877,0.02641924782391862,1.5780795512397252,0.7833423768548133
ENSG00000109881,CCDC34,10843,0.02120832914489535,0.009553615408386026,0.026444328614490576,1.5776674546507952,0.7833423768548133
ENSG00000106615,RHEB,10843,0.02111147806858465,0.009547606643954267,0.02704415734326666,1.567926545997505,0.7833423768548133
ENSG00000158435,CNOT11,10843,0.02111025663188803,0.009548943705753132,0.027074467249225874,1.5674400803350625,0.7833423768548133
ENSG00000176624,MEX3C,10843,0.021075668685839304,0.009546802183593614,0.027291952143686436,1.5639653989248563,0.7833423768548133
ENSG00000080854,IGSF9B,10843,0.021062029010408243,0.009548447583953111,0.02741844550058087,1.561957171342907,0.7833423768548133
ENSG00000143418,CERS2,10843,0.021038728158042384,0.00954957469253273,0.02760821753429304,1.5589616317529758,0.7833423768548133
ENSG00000183323,CCDC125,10843,0.020995621108230205,0.009547248566155308,0.027889869276084427,1.5545535213312336,0.7833423768548133
ENSG00000178951,ZBTB7A,10843,0.020982523836311544,0.009546761321666368,0.02797956372121448,1.5531590616435593,0.7833423768548133
ENSG00000006125,AP2B1,10843,0.02097612668447021,0.009547308619849206,0.028036373729096606,1.552278159438865,0.7833423768548133
ENSG00000185697,MYBL1,10843,0.020951818209430484,0.009548787594370136,0.028243170491756397,1.5490865523161608,0.7869817858976674
ENSG00000179912,R3HDM2,10843,0.020910421927839876,0.0095473470631279,0.0285323131189785,1.5446630185957546,0.7875630324266027
ENSG00000196776,CD47,10843,0.020894997428985134,0.009546758905328495,0.028639864648603356,1.5430290388258994,0.7875630324266027
ENSG00000169967,MAP3K2,10843,0.02089414012105394,0.009546795668855527,0.028647011683286268,1.5429206748186568,0.7875630324266027
ENSG00000139613,SMARCC2,10843,0.020814508237483403,0.009546897856857882,0.02926126902860283,1.5337068429349587,0.7990797791530929
ENSG00000136104,RNASEH2B,10843,0.02082739356672549,0.009555042353226616,0.029299073793106013,1.5331461084138438,0.7990797791530929
ENSG00000143493,INTS7,10843,0.020770548748937117,0.009547780612629916,0.029619282927408824,1.5284254598066784,0.8014354396305724
ENSG00000143499,SMYD2,10843,0.02075837829753859,0.009551443517585934,0.02977754271107242,1.5261111437582362,0.8030902651626004
ENSG00000149231,CCDC82,10843,0.020695584198204525,0.009547222846016726,0.03020266037331254,1.5199548009315111,0.8031121878566692
ENSG00000132589,FLOT2,10843,0.02066855748747197,0.009548631294412954,0.030443378305254194,1.5165071555177414,0.8031121878566692
ENSG00000049759,NEDD4L,10843,0.020618254658686084,0.009549249522416144,0.030860460210444394,1.510597601754198,0.8031121878566692
ENSG00000112877,CEP72,10843,0.020558281593367315,0.0095513682551822,0.031388556821837874,1.5032286517647753,0.8084269758538071
ENSG00000123144,TRIR,10844,0.02052610839377183,0.009546498981879502,0.03156785656632523,1.5007549053747968,0.8084269758538071
ENSG00000185669,SNAI3,10843,0.020525081771582465,0.009546893856675858,0.03158340245308701,1.5005410856322248,0.8084269758538071
ENSG00000104689,TNFRSF10A,10843,0.020522504086136067,0.009548214726502182,0.031628328524200694,1.499923758823994,0.8084269758538071
ENSG00000148730,EIF4EBP2,10843,0.020501934249816924,0.009547017521051637,0.0317779840871358,1.4978736567699877,0.8084269758538071
ENSG00000130717,UCK1,10843,0.020495977968901923,0.009547891791269138,0.03184331114771366,1.4969817795520162,0.8084269758538071
ENSG00000163161,ERCC3,10844,0.020459828440199453,0.009546546492130957,0.03212200739494329,1.4931973222568167,0.8120109922110769
ENSG00000110777,POU2AF1,10843,0.020431630044720928,0.00954827682584493,0.03239126861665192,1.4895720423441827,0.8120109922110769
ENSG00000186854,TRABD2A,10843,0.02043231791744478,0.009549733429356767,0.032411842644197664,1.489296278210023,0.8120109922110769
ENSG00000163932,PRKCD,10843,0.020415528283378163,0.00954740421522362,0.032512026323547466,1.487955962103048,0.8120109922110769
ENSG00000155265,GOLGA7B,10844,0.020355574702207422,0.009547295433421893,0.033022881530667555,1.4811850334878944,0.8180831696699423
ENSG00000132718,SYT11,10843,0.020311552269139138,0.009547640163225072,0.033410218526086895,1.4761206837643435,0.818941924985473
ENSG00000136807,CDK9,10843,0.020288189583697252,0.009549201858403406,0.0336429597445985,1.4731058040690228,0.818941924985473
ENSG00000180921,FAM83H,10843,0.020277836625071717,0.009547359727207713,0.033699339035540746,1.4723786171118198,0.818941924985473
ENSG00000111731,C2CD5,10843,0.02027515959006303,0.009548424944813208,0.03374263734878172,1.471820975651473,0.818941924985473
ENSG00000038002,AGA,10843,0.020251144462379918,0.009547155817660517,0.03393009726160392,1.4694148954354205,0.818941924985473
ENSG00000116459,ATP5PB,10844,0.02018477360200502,0.009550620808147248,0.03458492848374975,1.4611131180377785,0.8230536256200044
ENSG00000197535,MYO5A,10843,0.020160969071720786,0.009548365853858464,0.0347558293595956,1.4589723436958946,0.8230536256200044
ENSG00000197969,VPS13A,10843,0.020130530473720726,0.009546924922936828,0.03500304935069711,1.4558941196927406,0.8230536256200044
ENSG00000179094,PER1,10843,0.01999851501663518,0.009549432911791873,0.03626446736680162,1.4405186968416304,0.8230536256200044
ENSG00000197622,CDC42SE1,10843,0.019930776072850157,0.009547117159937167,0.036855196390984744,1.4335012702248207,0.8230536256200044
ENSG00000110455,ACCS,10843,0.019919367124809503,0.009546949723927355,0.03695992395755894,1.432268930981328,0.8230536256200044
ENSG00000278023,RDM1,10844,0.01993757343211973,0.009557369717399336,0.03699341003389899,1.4318756337928429,0.8230536256200044
ENSG00000071889,FAM3A,10843,0.019904979330950683,0.009547156689288254,0.037100653297569966,1.4306184429177937,0.8230536256200044
ENSG00000083444,PLOD1,10843,0.019844024547307562,0.009546997368201898,0.03768110513626367,1.4238763684178337,0.8230536256200044
ENSG00000132329,RAMP1,10843,0.019842806269892016,0.009549281362982776,0.03773862740689398,1.4232138996255728,0.8230536256200044
ENSG00000075413,MARK3,10843,0.019828768446940512,0.009547173570162104,0.03783193005313341,1.4221415019521952,0.8230536256200044
ENSG00000198919,DZIP3,10843,0.019822621316335814,0.009546984640337633,0.03788761918345885,1.42150268445772,0.8230536256200044
ENSG00000125107,CNOT1,10844,0.0198128709157353,0.009546615157641408,0.03797469138112972,1.4205057469455449,0.8230536256200044
ENSG00000197093,GAL3ST4,10843,0.019775698989089475,0.00954797431235817,0.03836435502432509,1.4160720986943482,0.8230536256200044
ENSG00000131149,GSE1,10844,0.019768684112780387,0.009551666463075323,0.03850800313089491,1.4144490015465374,0.8230536256200044
ENSG00000130818,ZNF426,10843,0.019744470307432732,0.00954710700879921,0.03865331669228391,1.412813235009387,0.8230536256200044
ENSG00000198894,CIPC,10843,0.01973809054503269,0.009547442604030764,0.0387230387808881,1.4120305688742978,0.8230536256200044
ENSG00000138640,FAM13A,10843,0.01973629276638554,0.009548296932591833,0.038758204117825046,1.4116363544228192,0.8230536256200044
ENSG00000131686,CA6,10843,0.019715369839182855,0.009549251215951017,0.03898473469305585,1.4091054169834862,0.8230536256200044
ENSG00000197275,RAD54B,10843,0.019681555490659818,0.009553682170807744,0.039412648387756447,1.4043643811317652,0.824183351345567
ENSG00000137824,RMDN3,10843,0.019651885756562258,0.009547215029551614,0.03957662027500754,1.402561295995855,0.824183351345567
