ensg,gene,n_reg,coef_beta,se_beta,p_beta,signed_log10p,fdr
ENSG00000163219,ARHGAP25,10967,0.03489987540069305,0.009490435071649494,0.00023677419280234026,3.6256656352866115,0.11065964774516648
ENSG00000051523,CYBA,10967,0.0347844763413459,0.00949055419868043,0.00024834304545011263,3.604947997395877,0.11102013883991557
ENSG00000148660,CAMK2G,10967,0.03452866006079329,0.009490667763514229,0.00027584320496169644,3.5593377098537378,0.11817582639234012
ENSG00000197747,S100A10,10967,0.03438293499096355,0.009491191291872762,0.0002929570712824903,3.533196014700664,0.12048738427706261
ENSG00000089159,PXN,10967,0.034176936757161894,0.009491427828933212,0.00031861457530305796,3.4967343608986576,0.125999810125617
ENSG00000138821,SLC39A8,10967,0.03374227858609479,0.009490767731764166,0.00037917576625373455,3.4211594269209793,0.13072269940728495
ENSG00000135077,HAVCR2,10967,0.03374110110164228,0.009494881525256035,0.00038158048236318283,3.41841384732944,0.13072269940728495
ENSG00000110324,IL10RA,10967,0.03363527428399169,0.0094908511216339,0.0003957931363259321,3.4025317414121377,0.13072269940728495
ENSG00000182718,ANXA2,10967,0.03359976867825718,0.009491127293574483,0.00040159653280398333,3.396210045341617,0.13072269940728495
ENSG00000188322,SBK1,10967,0.033379359345392046,0.009491025308384816,0.00043831919430495353,3.358209510869647,0.13255288105422156
ENSG00000198759,EGFL6,10967,0.033222330756377885,0.009492279563159144,0.00046722555297866664,3.3304734132968576,0.1332739168208701
ENSG00000111252,SH2B3,10967,0.03320616962612149,0.009491145290002431,0.0004694794166389694,3.3283834437302944,0.1332739168208701
ENSG00000089327,FXYD5,10967,0.03315158415235458,0.009490983531996061,0.0004795890801762491,3.319130713965992,0.1332739168208701
ENSG00000142669,SH3BGRL3,10967,0.03304827177952777,0.009491067740302568,0.0004995493201844646,3.3014216277051487,0.13382600261854088
ENSG00000204619,PPP1R11,10967,0.03300744114777275,0.009491039850456103,0.0005076068957521003,3.2944724867216517,0.13382600261854088
ENSG00000124299,PEPD,10967,0.032674740243041324,0.00949193558280281,0.0005787968935504867,3.2374738084401846,0.1429380454847797
ENSG00000164483,SAMD3,10967,0.032653467766304144,0.009492279699210673,0.0005838745293095456,3.233680469810518,0.1429380454847797
ENSG00000257594,GALNT4,10967,0.03231714352198791,0.009491974275128033,0.0006647877588179406,3.1773169861053625,0.15340492759389354
ENSG00000140030,GPR65,10967,0.03229102000940506,0.009491835198864942,0.0006713890042525977,3.1730257757354976,0.15340492759389354
ENSG00000196975,ANXA4,10967,0.0322117555314963,0.00949144273672695,0.0006918214059263228,3.1600060044323,0.15463712382031417
ENSG00000003400,CASP10,10967,0.03199798232982142,0.00949137779191073,0.0007508137507643394,3.124467782099721,0.16083056219497788
ENSG00000167705,RILP,10967,0.031824409404207596,0.009492172174000632,0.0008029810998463905,3.0952946767997993,0.16849493201266505
ENSG00000132275,RRP8,10967,0.03173812083207872,0.009491679891796409,0.0008292119136517535,3.0813344668337885,0.17051913792334658
ENSG00000121350,PYROXD1,10967,0.03144174706581139,0.00949156253363028,0.0009273233024765385,3.032768826801934,0.18058653863951757
ENSG00000150867,PIP4K2A,10967,0.03143244101571226,0.009491806351468129,0.0009308584465954514,3.031116356114787,0.18058653863951757
ENSG00000171860,C3AR1,10967,0.031207153679640068,0.009494750512163927,0.0010165866769326207,2.992855586323813,0.1921677353576997
ENSG00000080845,DLGAP4,10967,0.03116787614715826,0.009491841489952968,0.001027934783570656,2.988034437902847,0.1921677353576997
ENSG00000197448,GSTK1,10967,0.031084068717089672,0.009494043481504108,0.0010634262012995288,2.973292643495584,0.19285821544519682
ENSG00000196776,CD47,10967,0.03103733441635254,0.009498455359896657,0.0010878989005856268,2.963411462135888,0.19285821544519682
ENSG00000131981,LGALS3,10967,0.03077877683831227,0.00949282114900986,0.0011891467767242835,2.9247645369815807,0.1929384759420564
ENSG00000115904,SOS1,10967,0.030703014349400957,0.009491742285187807,0.0012212807624986683,2.91318448381347,0.1929384759420564
ENSG00000082512,TRAF5,10967,0.03068151220213022,0.009491746948643671,0.001231002722815262,2.909740986465649,0.1929384759420564
ENSG00000164120,HPGD,10967,0.030604178748664616,0.009495129091637005,0.0012716213192159084,2.8956421995837722,0.1929384759420564
ENSG00000111726,CMAS,10967,0.03057931997949337,0.009495683153675437,0.0012841230100650459,2.8913933718796034,0.1929384759420564
ENSG00000188021,UBQLN2,10968,0.030544614246528295,0.009491887017739885,0.0012947631628089761,2.887809665167186,0.1929384759420564
ENSG00000172575,RASGRP1,10967,0.03050392472413572,0.009492212839623183,0.0013147340677129326,2.8811620833753397,0.19311565263177674
ENSG00000119669,IRF2BPL,10967,0.03043913772953846,0.009494435008347343,0.0013498098708978115,2.869727400271696,0.19547528299396197
ENSG00000076662,ICAM3,10967,0.03029760889388019,0.009492876744242039,0.0014187875978669468,2.848082616507883,0.20029153777723271
ENSG00000129625,REEP5,10967,0.030292239607809482,0.009493156038556999,0.0014220270626082462,2.8470921384658943,0.20029153777723271
ENSG00000134574,DDB2,10967,0.030075480105856457,0.009492246576185671,0.0015368762298762215,2.8133611063754476,0.2082145445931979
ENSG00000135046,ANXA1,10967,0.030080486726335554,0.009495047825574457,0.0015390298958454622,2.8127529438627312,0.2082145445931979
ENSG00000172164,SNTB1,10967,0.029958870918737418,0.009492087431015268,0.0016027508840625853,2.795133974891339,0.2140192803887208
ENSG00000197635,DPP4,10967,0.029910643303798536,0.009502277077406533,0.0016498220102139705,2.782562906786992,0.21748038344897494
ENSG00000185305,ARL15,10967,0.0297946979274796,0.009492197299838858,0.0017005515516070587,2.7694101980510917,0.2196894629586965
ENSG00000124222,STX16,10967,0.029774758283092066,0.009492054058174543,0.0017124945532902237,2.7663708011375876,0.2196894629586965
ENSG00000115762,PLEKHB2,10967,0.029745259464103672,0.009492034512920484,0.0017306794883927658,2.761783353447997,0.2196894629586965
ENSG00000168101,NUDT16L1,10967,0.029642823762410935,0.009492099527236026,0.001795482326210104,2.745818865484833,0.22415541261143157
ENSG00000157483,MYO1E,10967,0.029511444783588588,0.00949714020506808,0.0018922116650874523,2.723030284510399,0.228890827534461
ENSG00000145476,CYP4V2,10967,0.029411146603808735,0.009492107876505104,0.0019500530327614385,2.7099535776003187,0.2317918832747699
ENSG00000101608,MYL12A,10967,0.029398709411814362,0.0094933121863461,0.0019612812531516225,2.7074601228374364,0.2317918832747699
ENSG00000108622,ICAM2,10967,0.029148459943863253,0.00949214760267734,0.002140106133977854,2.669564688212513,0.2367060274764418
ENSG00000100351,GRAP2,10967,0.02913487849048122,0.009492601299254074,0.0021514299471205966,2.667272790447925,0.2367060274764418
ENSG00000109572,CLCN3,10967,0.029117606627384236,0.009492442608052414,0.0021641880874022127,2.6647049978301633,0.2367060274764418
ENSG00000103769,RAB11A,10967,0.029086250893323815,0.00949194458628154,0.002187032932334368,2.660144677308312,0.2367060274764418
ENSG00000134242,PTPN22,10967,0.028875964742249804,0.00949439639046787,0.0023606125834026064,2.6269752821700103,0.24281359236843256
ENSG00000196954,CASP4,10967,0.028732111364520408,0.009493938778306007,0.002480886927281295,2.6053930293500622,0.24281359236843256
ENSG00000180096,SEPTIN1,10967,0.028632895891369903,0.009492507783313436,0.0025640906876176002,2.5910666186089926,0.24281359236843256
ENSG00000136807,CDK9,10967,0.0286570688302333,0.009500772851060626,0.0025647645371826037,2.5909524999074227,0.24281359236843256
ENSG00000158717,RNF166,10967,0.028613027365157084,0.009493885124773534,0.002585554272443393,2.587446341676361,0.24281359236843256
ENSG00000141480,ARRB2,10968,0.028578439799176732,0.009492795659301095,0.002613772367284078,2.582732237695463,0.24281359236843256
ENSG00000185669,SNAI3,10967,0.028583466377666795,0.009495393600731789,0.002616305035983447,2.5823116228395855,0.24281359236843256
ENSG00000178761,FAM219B,10967,0.02857670212587894,0.009493405563802992,0.0026170121122103727,2.5821942673280383,0.24281359236843256
ENSG00000162909,CAPN2,10967,0.028505189086667854,0.009492554432138518,0.002680235925101347,2.5718269759488184,0.24306536225526043
ENSG00000091490,SEL1L3,10967,0.028496197637190766,0.009495146536021737,0.0026958232267047196,2.5693085892078265,0.24306536225526043
ENSG00000220205,VAMP2,10967,0.028451868402045135,0.009498786699205576,0.002747731745819723,2.561025668627379,0.24306536225526043
ENSG00000102245,CD40LG,10967,0.028430695011064874,0.009493651446328353,0.0027532282953923407,2.560157775777606,0.24306536225526043
ENSG00000089818,NECAP1,10967,0.028352645484668166,0.009492402767642648,0.0028246580340593234,2.5490341223261557,0.24306536225526043
ENSG00000183943,PRKX,10967,0.028355222649989527,0.009493620920359469,0.002825690219107791,2.5488754516546313,0.24306536225526043
ENSG00000096996,IL12RB1,10967,0.02820203575261921,0.009492416431942721,0.0029746879628574346,2.5265585839241904,0.24306536225526043
ENSG00000166900,STX3,10967,0.028200898550710646,0.00949290400930026,0.002977325292426444,2.5261737132242725,0.24306536225526043
ENSG00000197622,CDC42SE1,10967,0.02819233806508824,0.009494191450482092,0.002989985133296582,2.524330971054604,0.24306536225526043
ENSG00000162636,EEIG2,10968,0.02815816243975667,0.009493734470918688,0.003023770648234766,2.5194511529801913,0.24306536225526043
ENSG00000075790,BCAP29,10967,0.028028621216744615,0.00949426206607234,0.0031622373783838447,2.5000055321733408,0.24330875799744253
ENSG00000114166,KAT2B,10967,0.027996842576865775,0.009493494740648306,0.003194196639102616,2.495638351613788,0.24330875799744253
ENSG00000116679,IVNS1ABP,10967,0.02799500150786567,0.009492990260501032,0.0031945810474280044,2.4955860892177846,0.24330875799744253
ENSG00000040341,STAU2,10967,0.027951830300572505,0.009492494453101484,0.0032402586958316065,2.4894203151985943,0.24497308757750427
ENSG00000126247,CAPNS1,10967,0.02790111218009656,0.00949289467102213,0.0032979214838486227,2.4817596881509276,0.24751261822577766
ENSG00000183648,NDUFB1,10967,0.027799517926471035,0.009492516023592095,0.0034122367162700905,2.4669608482536716,0.2506044136906362
ENSG00000074855,ANO8,10967,0.027734884354661007,0.00949274277649195,0.0034884443584140795,2.457368199738427,0.25238575687640896
ENSG00000163412,EIF4E3,10967,0.027714353407951222,0.009492798478020195,0.0035129167343645193,2.4543321440407624,0.25238575687640896
ENSG00000101347,SAMHD1,10967,0.02770109079883817,0.00949452176712342,0.003534677007411291,2.4516502651224616,0.25238575687640896
ENSG00000174151,CYB561D1,10967,0.027533718547333542,0.00949347908062846,0.0037357383880803293,2.4276235448057766,0.2630880966180955
ENSG00000134109,EDEM1,10967,0.027395774066672048,0.00949636832018067,0.003923402523129586,2.4063371329598917,0.26761154144006905
ENSG00000102007,PLP2,10967,0.0273640574425012,0.009492986378818164,0.00395230477783477,2.403149572629909,0.26761154144006905
ENSG00000172086,KRCC1,10967,0.027325163488926447,0.009494207803690553,0.004008668546935977,2.396999851503947,0.26761154144006905
ENSG00000149091,DGKZ,10967,0.02730049060636928,0.009493609630062128,0.004039473189173289,2.393675270026369,0.26761154144006905
ENSG00000104154,SLC30A4,10967,0.027295899801814096,0.00949411684705002,0.0040476278063753795,2.3927994292386385,0.26761154144006905
ENSG00000183172,SMDT1,10967,0.027283713825354248,0.009493124997392102,0.004060241243401165,2.391448161603759,0.26761154144006905
ENSG00000164172,MOCS2,10967,0.02722793849595127,0.009493070512884824,0.004136141221415442,2.38340464142417,0.26831016846135125
ENSG00000169926,KLF13,10967,0.02720023037849463,0.00949328235573481,0.00417527390384159,2.379315028916886,0.26831016846135125
ENSG00000185885,IFITM1,10967,0.027202729050816037,0.009494278620617483,0.004175767749194967,2.379263664231845,0.26831016846135125
ENSG00000183696,UPP1,10967,0.027193523634811,0.009498622901751456,0.004205904359508956,2.376140607210744,0.26831016846135125
ENSG00000197937,ZNF347,10967,0.027160056454811333,0.009503588948145054,0.004272934539272845,2.3692737604592717,0.269535662164438
ENSG00000081320,STK17B,10967,0.02703461579118901,0.009493650009651291,0.004412487676540698,2.3553164945260128,0.27332494152104386
ENSG00000027697,IFNGR1,10967,0.027013890007863747,0.009492815040773454,0.0044393372139675475,2.3526818645256635,0.27332494152104386
ENSG00000139626,ITGB7,10967,0.02689581904050506,0.009493623493825737,0.004619169735821395,2.335436078893045,0.28270418585544993
ENSG00000214941,ZSWIM7,10967,0.026830258575406402,0.009493149942139406,0.004717791797380764,2.3262612290383484,0.2839380703190006
ENSG00000147010,SH3KBP1,10967,0.026735268416688586,0.009493639113310963,0.004869364897630166,2.312527679327732,0.28774028665191587
ENSG00000123338,NCKAP1L,10967,0.026674944079729986,0.009493087570973913,0.004963953737833267,2.3041722746143543,0.2914304196254979
ENSG00000101695,RNF125,10967,0.026626520524088582,0.009493470866233557,0.005044904809881208,2.2971470238638076,0.2914304196254979
ENSG00000136161,RCBTB2,10967,0.02654491170551437,0.00949291581464499,0.005178355081995751,2.285808173123988,0.2947956484653982
ENSG00000213123,DYNLT2B,10967,0.026468977267858566,0.009493795244921763,0.0053121116253631254,2.2747328075538387,0.2947956484653982
ENSG00000103490,PYCARD,10967,0.026432442416490277,0.009492985908516775,0.005371577672373545,2.269898140040516,0.2947956484653982
ENSG00000136717,BIN1,10967,0.026415198208526346,0.009493197496104087,0.005402751372513257,2.267385017659767,0.2947956484653982
ENSG00000075826,SEC31B,10967,0.026409098421798987,0.009492923844584089,0.0054121150785827014,2.2666329775100937,0.2947956484653982
ENSG00000164169,PRMT9,10967,0.026410239623052858,0.009493459389878955,0.005412727143809087,2.2665838651913726,0.2947956484653982
ENSG00000128340,RAC2,10967,0.026413173605332966,0.009497086254543208,0.005425297407653659,2.2655764493757395,0.2947956484653982
ENSG00000032219,ARID4A,10967,0.026376311240177384,0.009495683809434378,0.0054835502215173455,2.260938174656401,0.2947956484653982
ENSG00000187688,TRPV2,10967,0.02634533254296299,0.009492869295444536,0.005524831135286442,2.2576809915132654,0.2947956484653982
ENSG00000141576,RNF157,10967,0.026334930101043295,0.009497733721504923,0.005567706064049675,2.254323700504326,0.2947956484653982
ENSG00000146112,PPP1R18,10967,0.026283803804570415,0.009493921284926217,0.005641168732728982,2.2486309099187882,0.2947956484653982
ENSG00000088387,DOCK9,10967,0.026256741699455733,0.009494019348677466,0.005691172942616214,2.2447982169074527,0.2947956484653982
ENSG00000129465,RIPK3,10967,0.026237350794604153,0.009493594476331522,0.005724720316312149,2.242245726114603,0.2947956484653982
ENSG00000186174,BCL9L,10967,0.0262346055398,0.009492946631706096,0.005726483783708205,2.2421119647811247,0.2947956484653982
ENSG00000275066,SYNRG,10968,0.026227145267526543,0.009492797746493536,0.005739516909619788,2.241124660270255,0.2947956484653982
ENSG00000275023,MLLT6,10968,0.026224256292619205,0.009495892074770676,0.00576071723182843,2.239523441848719,0.2947956484653982
ENSG00000139436,GIT2,10967,0.026215008814551514,0.00949296485667871,0.005762879336855187,2.239360473579596,0.2947956484653982
ENSG00000099385,BCL7C,10967,0.026186996083200586,0.009493785260672252,0.005819372505963149,2.2351238421352764,0.29489982902888057
ENSG00000124767,GLO1,10967,0.02618166062874209,0.009493719693527115,0.005829039598491869,2.234402994372081,0.29489982902888057
ENSG00000156860,FBRS,10967,0.02617245321475688,0.009494816122366856,0.005852033544544864,2.23269319311252,0.29489982902888057
ENSG00000104774,MAN2B1,10967,0.026119325113329324,0.009493658704267244,0.0059467765346772035,2.2257183809189183,0.29489982902888057
ENSG00000176463,SLCO3A1,10967,0.026113705843123662,0.009493895050054792,0.005958768074355935,2.2248435177448025,0.29489982902888057
ENSG00000110876,SELPLG,10967,0.026102270406448358,0.00949317996578741,0.005976920992802904,2.223522484942044,0.29489982902888057
ENSG00000179388,EGR3,10967,0.026075857598731413,0.009494006172124765,0.006032214208611474,2.219523244730102,0.2953486975854437
ENSG00000154511,DIPK1A,10967,0.026033877514306795,0.009494278028736113,0.00611542804910798,2.2135731391412823,0.29701012819194267
ENSG00000196116,TDRD7,10967,0.026029526607219994,0.00949427070980268,0.006123920168906035,2.2129704793763847,0.29701012819194267
ENSG00000164941,INTS8,10968,0.025993574480064584,0.00949257417436629,0.006185623150688716,2.2086165422316064,0.29859425932103933
ENSG00000079277,MKNK1,10967,0.025955604951884845,0.009497941915779354,0.006290654101215737,2.2013041943354654,0.3002265626420468
ENSG00000173928,SWSAP1,10967,0.025924310754509163,0.00949302991476279,0.006326673803977746,2.19882455668744,0.3002265626420468
ENSG00000134326,CMPK2,10967,0.025877634294841256,0.009494166204939385,0.006427975737485981,2.1919257711582016,0.3002265626420468
ENSG00000162511,LAPTM5,10967,0.02587165968937646,0.009493695609053563,0.0064375992211106415,2.191276064226673,0.3002265626420468
ENSG00000165929,TC2N,10967,0.025863455983669854,0.009493441298941484,0.006453031544825165,2.190236211894267,0.3002265626420468
ENSG00000105402,NAPA,10968,0.02577596646661024,0.009492623052463619,0.006630580252020147,2.1784484641708404,0.3045725371473229
ENSG00000139055,ERP27,10967,0.025774947700753285,0.009493073642436409,0.006635309115055469,2.1781388401189465,0.3045725371473229
ENSG00000106948,AKNA,10967,0.02572310904826165,0.009496392033267539,0.006764727157641383,2.1697497151521463,0.3069287539417276
ENSG00000162065,TBC1D24,10967,0.025724029368752843,0.00949914908355245,0.006778783797114927,2.1688482172806003,0.3069287539417276
ENSG00000131966,ACTR10,10968,0.025682043350282815,0.009493416978098157,0.006835896192633303,2.16520454093504,0.3069287539417276
ENSG00000088179,PTPN4,10967,0.02565135773882259,0.009495021655616139,0.0069121440427798225,2.1603872201338197,0.3090028915124441
ENSG00000072163,LIMS2,10968,0.025590580873159123,0.009495990112463906,0.007052069729272904,2.151683402145726,0.31337696264796344
ENSG00000136147,PHF11,10967,0.025526354702995576,0.009493377228144063,0.007180505976440098,2.1438449519925733,0.31337696264796344
ENSG00000115604,IL18R1,10967,0.025528748801707392,0.009494535986885317,0.007182139890369867,2.1437461401422717,0.31337696264796344
ENSG00000130396,AFDN,10967,0.025516576460624493,0.009494529779770744,0.007209712533232174,2.1420820511917897,0.31337696264796344
ENSG00000181192,DHTKD1,10967,0.025515940645416388,0.009494466087937132,0.007210768372590669,2.1420184548095356,0.31337696264796344
ENSG00000198464,ZNF480,10967,0.02551296837618169,0.009494171249296817,0.007215723919033323,2.1417200916986694,0.31337696264796344
ENSG00000169194,IL13,10967,0.025487759634732272,0.009493116415144684,0.007266769485701721,2.1386586161485,0.3139366548402735
ENSG00000139679,LPAR6,10967,0.025488709383822573,0.00949871303874745,0.0072990310024831665,2.136734791688775,0.31401103250013357
ENSG00000067955,CBFB,10967,0.025434627939858352,0.009494588390741817,0.007398453991313889,2.130859022591727,0.31564690430991454
ENSG00000027075,PRKCH,10967,0.025411590350138773,0.009493140850941799,0.0074431374897088514,2.1282439586420963,0.31624107301316695
ENSG00000136451,VEZF1,10967,0.02538628247427388,0.009494515986824869,0.007511194132229676,2.1242910132206223,0.317559324401204
ENSG00000180448,ARHGAP45,10967,0.025372759057103646,0.009493377168682524,0.007535934171746137,2.122862903868612,0.317559324401204
ENSG00000198624,CCDC69,10967,0.025347111524214466,0.009493272894691577,0.007596134490325168,2.1194073546394665,0.31878961154907504
ENSG00000123106,CCDC91,10967,0.025326968184753534,0.009496146489874473,0.007662616650491418,2.115622901017852,0.3202724569120031
ENSG00000107099,DOCK8,10967,0.025310293253292118,0.009495196931439322,0.00769662111436458,2.113699892158308,0.3203913291412818
ENSG00000108960,MMD,10967,0.025247581632516183,0.009493836790297765,0.00784017814780922,2.105674068982462,0.3237458301838329
ENSG00000147065,MSN,10967,0.025229109158772,0.009493413341176163,0.00788277839054517,2.1033206826361788,0.3237936910807357
ENSG00000130724,CHMP2A,10968,0.025220121168058475,0.00949331996281504,0.007904319827004928,2.1021354955088296,0.3237936910807357
ENSG00000142208,AKT1,10967,0.025187474716943832,0.009493201959028877,0.00798447731545516,2.0977535086355057,0.3252023101528917
ENSG00000164307,ERAP1,10967,0.025149071820826204,0.009495212122885052,0.008094038561107948,2.0918347309011476,0.32704620507491894
ENSG00000165997,ARL5B,10967,0.025137161530159057,0.009493245723065497,0.008110949454785483,2.090928304994873,0.32704620507491894
ENSG00000141582,CBX4,10967,0.025073482679344672,0.0094965528713288,0.00829568558575402,2.0811477164743293,0.33062546435241835
ENSG00000144746,ARL6IP5,10967,0.02510024940584457,0.009506764178231585,0.008296184575269787,2.0811215942360057,0.33062546435241835
ENSG00000134954,ETS1,10967,0.02501293535603928,0.009500707423412639,0.008481679356076827,2.0715181497634414,0.33160692674358466
ENSG00000102218,RP2,10967,0.024962070563684064,0.009495336858663321,0.008578688805482352,2.066579086050988,0.33160692674358466
ENSG00000196839,ADA,10967,0.02495916696402252,0.009494251364379433,0.008578821485488573,2.0665723692029623,0.33160692674358466
ENSG00000159640,ACE,10967,0.024932220080420953,0.009493420265222858,0.008644802820727581,2.063244908098163,0.33290585244464793
ENSG00000100949,RABGGTA,10968,0.024895182223802235,0.009496814971334968,0.00876840823492219,2.0570792387357577,0.3339139758202591
ENSG00000168010,ATG16L2,10967,0.02485402730181581,0.00949402207861349,0.008860450165236735,2.052544212727874,0.33617398006997823
ENSG00000104691,UBXN8,10968,0.0248430281458054,0.00949465720231929,0.008895113297225839,2.0508485159278202,0.33624836368410327
ENSG00000227507,LTB,10967,0.02477480199217336,0.009491383274069154,0.009060137992478847,2.0428651876525774,0.3386136036022345
ENSG00000167613,LAIR1,10967,0.024743757608322346,0.009493123567608609,0.009159852562550625,2.0381115167018016,0.340005790787529
ENSG00000163191,S100A11,10967,0.024720436309507057,0.009494070351034943,0.009232717247198513,2.0346704645435434,0.3407162729573022
ENSG00000166987,MBD6,10967,0.024681421795361508,0.009493399628916035,0.009338936442883682,2.0297025802246376,0.3407162729573022
ENSG00000142546,NOSIP,10967,0.02458705264764601,0.009494145325850644,0.009618471595293663,2.0168939332080753,0.3407162729573022
ENSG00000231925,TAPBP,10967,0.024582636990360028,0.009493406015929635,0.009625829892885223,2.016561817418067,0.3407162729573022
ENSG00000004700,RECQL,10967,0.024564262068111187,0.009493360377745345,0.00967969499061252,2.0141383271937627,0.3407162729573022
ENSG00000104490,NCALD,10967,0.024562502680689827,0.009494513412815996,0.009693730709718764,2.013509049076598,0.3407162729573022
ENSG00000198821,CD247,10967,0.024554766997222567,0.009493666412136469,0.009710163045069789,2.012773477715103,0.3407162729573022
ENSG00000139517,LNX2,10967,0.024535336718588166,0.009493656487478512,0.009767868861314635,2.010200179651803,0.3407162729573022
ENSG00000102699,PARP4,10967,0.024533068702585432,0.009493541698746893,0.009773748463162561,2.0099388421511244,0.3407162729573022
ENSG00000198133,TMEM229B,10967,0.024532612393190607,0.009494254657748643,0.00978060792098985,2.009634150475581,0.3407162729573022
ENSG00000118369,USP35,10967,0.024530114047639422,0.009493361586057692,0.009781177218392058,2.009608872340825,0.3407162729573022
ENSG00000142347,MYO1F,10967,0.02452162649731689,0.009493396317164454,0.009806813607338654,2.008472079015617,0.3407162729573022
ENSG00000164512,ANKRD55,10968,0.024533535635171872,0.009498238130465868,0.009808599182587188,2.0083930120606763,0.3407162729573022
ENSG00000240891,PLCXD2,10967,0.024482216778085018,0.009495551776882489,0.009942196716442671,2.002517648155342,0.34293640739322034
ENSG00000065675,PRKCQ,10967,0.02446739607164838,0.009493457983194481,0.009970774545381984,2.0012711037024116,0.34293640739322034
ENSG00000169499,PLEKHA2,10967,0.02446770089304158,0.009493805902255327,0.009972572049267934,2.001192817340865,0.34293640739322034
ENSG00000131242,RAB11FIP4,10967,0.024394866953197192,0.00949391361916663,0.01019684245403325,1.9915342906975304,0.3480069544472652
ENSG00000165487,MICU2,10967,0.024410606244760574,0.009500924187712634,0.010203885926877812,1.9912344051783215,0.3480069544472652
ENSG00000172059,KLF11,10967,0.024387673676387358,0.009494216255788357,0.010221561976568186,1.9904827337540258,0.3480069544472652
ENSG00000246705,H2AJ,10967,0.02427019726316859,0.009495986409703268,0.010606626784144276,1.974422712419027,0.3563965248188609
ENSG00000196405,EVL,10967,0.02420117072072312,0.009496455687874146,0.010834027503224972,1.965210066248938,0.35725371365976916
ENSG00000085274,MYNN,10967,0.02417802583350067,0.009493445135419252,0.010884724997650337,1.963182538925292,0.35725371365976916
ENSG00000140564,FURIN,10967,0.024144400106997557,0.009494256826853382,0.011002470981718863,1.958509768186148,0.35725371365976916
ENSG00000134897,BIVM,10967,0.024129693813125838,0.009493668455912856,0.011046337883490532,1.9567816767839696,0.35725371365976916
ENSG00000102921,N4BP1,10967,0.024117475610961264,0.009494772048933911,0.011096408657791183,1.9548175574722997,0.35725371365976916
ENSG00000168899,VAMP5,10968,0.02411526907848303,0.009498127334751296,0.011132277529679515,1.953415975163547,0.35725371365976916
ENSG00000099875,MKNK2,10967,0.02409319823723599,0.009494136640029505,0.011172330233571545,1.951856235833703,0.35725371365976916
ENSG00000186469,GNG2,10967,0.024091530119661912,0.009494638206456367,0.01118221550540642,1.9514721422055024,0.35725371365976916
ENSG00000187994,RINL,10967,0.02407796498697543,0.009493654880935218,0.011219498462591914,1.9500265566090145,0.35725371365976916
ENSG00000010017,RANBP9,10967,0.02405417531195207,0.00949692433935894,0.0113281336335628,1.9458416364219082,0.35725371365976916
ENSG00000108582,CPD,10967,0.02402985659219778,0.009494195739527669,0.01138748646137222,1.943572126353069,0.35725371365976916
ENSG00000125637,PSD4,10967,0.024025692962184764,0.009493481979802487,0.01139554500020056,1.9432648995384805,0.35725371365976916
ENSG00000263528,IKBKE,10968,0.024021787760484737,0.009494796199150553,0.01142029408861782,1.9423227122530957,0.35725371365976916
ENSG00000197879,MYO1C,10967,0.024017959229274702,0.009497599232900075,0.011457751622512691,1.940900596481705,0.35725371365976916
ENSG00000126822,PLEKHG3,10967,0.024016586781763192,0.0095015370640916,0.01149671469374747,1.9394262461000877,0.35725371365976916
